data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,12,181596003,23.000,1,17330452
2024,5,181596003,2.100,1,17330453
2024,12,180199306,3.800,1,17127060
2024,12,198771272,3.500,1,19853535
2024,8,198029290,11.100,1,19745353
2024,17,198029290,6.000,9,19745354
2024,12,192293770,4.200,1,18938281
2024,8,192293770,74.800,1,18938282
2024,14,192293770,0.700,1,18938283
2024,12,192293818,19.800,1,18938286
2024,5,192293818,4.200,1,18938287
2024,12,192293845,4.600,1,18938291
2024,12,192293866,3.700,1,18938292
2024,8,192293866,0.600,1,18938293
2024,16,192293866,81.500,1,18938294
2024,12,192293870,1.000,1,18938295
2024,12,192293929,3.100,1,18938296
2024,8,198771278,0.200,1,19853536
2024,12,192293998,2.300,1,18938300
2024,12,192294034,14.787,5,18938305
2024,4,193587156,44.360,5,19129945
2024,5,189944960,106.500,1,18605016
2024,5,189944961,1.400,1,18605017
2024,1,189944961,3.000,1,18605018
2024,7,188224913,7.700,1,18343851
2024,12,191184641,0.003,1,18781782
2024,1,189944964,0.600,1,18605019
2024,12,189944965,0.001,1,18605020
2024,5,194264265,885.300,1,19221728
2024,12,185804230,22.200,1,17976845
2024,12,185804269,8.000,1,17976846
2024,1,191184648,6.000,1,18781784
2024,12,191184648,18.000,1,18781785
2024,2,197365852,0.800,1,19649153
2024,12,187146949,25.000,1,18180480
2024,12,187146985,38.000,1,18180481
2024,2,187146985,20.000,1,18180482
2024,4,187146985,8.000,1,18180483
2024,12,187147101,21.400,1,18180485
2024,2,187147130,2.200,1,18180486
2024,2,188224973,7.666,2,18343852
2024,1,188224994,3.100,1,18343854
2024,12,194264284,1.600,1,19221729
2024,11,196294390,17.000,1,19492103
2024,12,196294390,7.300,1,19492104
2024,5,196294390,13.200,1,19492105
2024,5,188225209,7.654,2,18343871
2024,12,196294395,0.500,1,19492106
2024,5,188225374,159.300,1,18343873
2024,12,188459630,4.300,1,18377997
2024,7,195475973,0.001,9,19389797
2024,4,191184706,1.000,9,18781787
2024,12,191184706,0.001,1,18781788
2024,12,191184708,2.000,1,18781789
2024,12,189945278,0.800,1,18605034
2024,2,189945278,0.900,1,18605035
2024,13,189945278,24.000,9,18605036
2024,12,189945282,1.900,1,18605037
2024,12,189945331,11.900,1,18605038
2024,12,189945382,0.900,1,18605040
2024,12,189945426,2.100,1,18605041
2024,14,194264317,74.500,9,19221731
2024,7,194264317,0.800,1,19221732
2024,12,180807540,2.900,1,17215266
2024,12,189945541,0.001,1,18605044
2024,12,191184728,12.600,1,18781790
2024,2,194264324,1.000,1,19221733
2024,12,189945664,0.300,1,18605048
2024,12,191184749,12.000,1,18781791
2024,17,191184749,0.010,1,18781792
2024,12,180807570,1.600,1,17215267
2024,1,195171702,2.000,1,19345669
2024,12,195171702,2.000,1,19345670
2024,16,192977867,0.600,1,19038425
2024,17,192977867,0.001,9,19038426
2024,12,194264350,324.885,1,19221734
2024,12,191184090,0.600,1,18781760
2024,5,191184090,2.000,9,18781761
2024,10,191184183,0.030,5,18781762
2024,1,191184187,2.400,1,18781763
2024,2,191184208,31.184,1,18781764
2024,2,191184208,1.000,11,18781765
2024,5,194264416,1.000,11,19221735
2024,5,194264416,9.207,2,19221736
2024,12,191184369,1.000,9,18781768
2024,12,191184379,3.300,1,18781769
2024,5,192977154,7.100,1,19038399
2024,5,192977156,2.000,1,19038400
2024,12,194264423,2.300,1,19221737
2024,5,192977157,18.000,1,19038401
2024,12,194264426,0.001,1,19221739
2024,12,191184455,0.400,1,18781774
2024,1,191184457,2.000,1,18781775
2024,2,191184457,1.000,1,18781776
2024,12,194264430,5.000,1,19221740
2024,2,194264436,22.000,1,19221744
2024,1,192977221,0.200,1,19038405
2024,2,194264442,62.000,1,19221745
2024,15,194264442,19.000,9,19221746
2024,5,194264442,1.814,2,19221747
2024,4,192977310,0.020,1,19038409
2024,16,192977341,0.400,1,19038410
2024,12,192977406,1.900,1,19038411
2024,12,192977411,39.600,1,19038412
2024,12,192977432,4.500,1,19038413
2024,5,197365861,52.900,1,19649154
2024,11,192977484,28.350,1,19038415
2024,12,192977559,2.000,1,19038417
2024,12,194264493,0.002,1,19221749
2024,12,194264588,1.000,1,19221750
2024,16,194264603,26.000,1,19221752
2024,16,194264603,4.000,9,19221753
2024,10,195171812,114.398,1,19345672
2024,12,194264144,0.001,1,19221723
2024,4,193587156,1.200,1,19129946
2024,12,192294132,0.200,1,18938316
2024,12,192294229,3.600,1,18938329
2024,5,192294229,5.300,1,18938330
2024,1,192976384,0.400,1,19038292
2024,12,192294291,4.800,1,18938334
2024,5,192976391,38.514,2,19038293
2024,12,193587216,32.800,1,19129947
2024,4,193587218,1.000,1,19129949
2024,2,193587219,31.100,1,19129950
2024,12,196246838,2.499,2,19485187
2024,12,193587237,5.500,1,19129953
2024,12,198029308,6.000,1,19745356
2024,12,198029308,0.500,5,19745357
2024,12,196462682,2.800,1,19515924
2024,10,196246864,110.000,1,19485189
2024,12,193587273,4.000,1,19129959
2024,12,193587278,4.000,1,19129960
2024,12,180199387,287.400,1,17127064
2024,8,193587311,1.200,1,19129964
2024,12,193587316,1.000,1,19129965
2024,12,193587317,16.000,1,19129966
2024,12,193587323,4.400,1,19129967
2024,12,193587338,0.800,1,19129971
2024,8,193587358,5.300,1,19129974
2024,15,193587358,8.400,1,19129975
2024,12,196246886,106.800,1,19485192
2024,12,193587374,5.400,1,19129978
2024,16,193587374,5.900,1,19129979
2024,5,193587381,2.722,2,19129981
2024,12,180199397,4.600,1,17127066
2024,12,198771283,0.990,1,19853537
2024,12,193587402,27.200,1,19129984
2024,12,193587405,2.800,1,19129985
2024,12,193587413,1.200,1,19129986
2024,12,193587416,2.700,1,19129987
2024,8,193587423,104.000,9,19129988
2024,8,193587423,600.992,1,19129989
2024,5,198029317,5.400,1,19745359
2024,8,198029317,7.400,1,19745360
2024,12,193587459,38.200,1,19129995
2024,12,193587480,5.000,1,19129997
2024,12,180199419,2.300,1,17127067
2024,12,185250846,0.900,1,17898019
2024,8,193587547,2.200,1,19130000
2024,12,194977139,79.400,1,19315898
2024,12,194977150,69.600,1,19315899
2024,12,193587560,3.300,1,19130005
2024,12,193587562,2.300,1,19130006
2024,12,193587565,7.900,1,19130007
2024,12,193587576,0.900,1,19130008
2024,8,198029321,0.300,1,19745362
2024,12,198771290,0.900,1,19853540
2024,12,193587610,6.600,1,19130012
2024,8,193587616,7.600,1,19130013
2024,12,180199436,11.100,1,17127069
2024,12,193587690,1.200,1,19130020
2024,12,193587707,5.900,1,19130022
2024,12,196246993,2.400,1,19485207
2024,12,198771296,8.000,1,19853541
2024,12,198029327,0.010,1,19745363
2024,12,193587870,2.500,1,19130041
2024,5,194977255,20.000,1,19315911
2024,12,193587964,2.500,1,19130052
2024,12,194977268,32.300,1,19315913
2024,13,198029332,415.800,1,19745364
2024,12,198029332,453.592,1,19745365
2024,12,198771299,0.400,1,19853542
2024,12,181596077,1.400,1,17330454
2024,12,193588156,0.700,1,19130108
2024,12,198029339,208.000,1,19745366
2024,4,198029339,1.200,1,19745367
2024,8,198029339,0.200,1,19745368
2024,2,185250847,240.971,1,17898020
2024,8,193588199,7.500,1,19130120
2024,12,181596085,4.800,1,17330456
2024,12,193588235,0.500,1,19130121
2024,12,196247038,23.400,1,19485208
2024,12,193588245,3.800,1,19130123
2024,12,193588247,4.200,1,19130124
2024,4,193588298,4.800,1,19130132
2024,12,193588382,178.600,1,19130136
2024,8,181596089,4.700,1,17330457
2024,12,181596089,0.700,1,17330458
2024,15,181596089,4.000,9,17330459
2024,12,198029344,1.300,1,19745369
2024,4,193588414,2.129,6,19130139
2024,12,193588414,6.800,1,19130140
2024,12,194977419,1.400,1,19315915
2024,8,193588552,2.600,1,19130156
2024,12,193588554,1.000,1,19130157
2024,5,198029346,484.792,1,19745370
2024,12,198029346,79.000,1,19745371
2024,12,193588675,7.000,1,19130168
2024,12,194977516,3.000,1,19315918
2024,12,194977579,1.000,1,19315922
2024,12,194977619,2.000,1,19315923
2024,12,194977742,1.400,1,19315927
2024,12,198029357,5.800,1,19745373
2024,12,198029358,3.500,1,19745374
2024,12,196247086,13.100,1,19485211
2024,12,194977916,8.200,1,19315937
2024,12,198771308,9.800,1,19853545
2024,8,198771308,218.410,1,19853546
2024,17,198771308,48.400,1,19853547
2024,12,196247097,0.300,1,19485212
2024,12,194978033,2.100,1,19315945
2024,8,194978054,1.000,1,19315946
2024,12,181596137,22.000,1,17330461
2024,12,194978294,15.600,1,19315955
2024,12,194978303,1.100,1,19315956
2024,8,194978397,2.500,1,19315967
2024,12,194978420,0.500,1,19315968
2024,16,194978457,1.000,1,19315970
2024,12,194978457,2.000,1,19315971
2024,12,194978460,38.800,1,19315972
2024,5,194978460,5.200,1,19315973
2024,12,194978490,188.135,6,19315975
2024,17,194978490,3.100,1,19315976
2024,12,196508787,14.400,1,19521926
2024,12,194978531,1.700,1,19315977
2024,12,194978584,0.800,1,19315993
2024,2,194978622,1.700,1,19315996
2024,8,194978678,8.900,1,19316016
2024,12,198771317,7.500,1,19853548
2024,12,196247214,3.400,1,19485216
2024,12,198771318,20.100,1,19853549
2024,5,198771318,0.500,1,19853550
2024,12,194978769,1.100,1,19316039
2024,12,194978786,2.900,1,19316043
2024,12,194978796,0.600,1,19316045
2024,5,194978796,52.900,1,19316046
2024,12,198029403,0.270,1,19745380
2024,8,198029404,6.000,1,19745381
2024,12,194975271,3.200,1,19315775
2024,2,194975271,2.200,1,19315776
2024,12,194975350,0.600,1,19315784
2024,12,196247276,50.200,1,19485217
2024,5,194975552,252.993,1,19315801
2024,16,194975552,78.000,9,19315802
2024,16,194975574,2.800,1,19315804
2024,12,196247341,0.900,1,19485218
2024,12,194975708,2.600,1,19315809
2024,12,194975712,3.200,1,19315810
2024,5,194975718,47.000,1,19315812
2024,12,194975724,48.500,1,19315813
2024,12,194975741,3.900,1,19315815
2024,12,194975769,16.600,1,19315817
2024,8,194975771,0.600,1,19315818
2024,12,194975774,11.000,1,19315819
2024,12,194975783,4.800,1,19315820
2024,12,196247406,5.200,1,19485219
2024,12,194975815,20.500,1,19315824
2024,12,196649764,23.100,1,19540174
2024,5,196649764,1.300,1,19540175
2024,12,194975833,1.800,1,19315828
2024,12,194975837,0.800,1,19315829
2024,12,181596229,1.200,1,17330465
2024,12,198029457,1.000,1,19745382
2024,5,194975852,351.000,9,19315831
2024,11,194975852,52.000,9,19315832
2024,5,190946942,8.306,2,18743431
2024,5,190946942,886.000,9,18743432
2024,11,190946942,46.000,9,18743433
2024,12,190946943,8.000,1,18743434
2024,12,181596274,0.300,1,17330474
2024,12,181596278,0.600,1,17330475
2024,12,198029460,19.900,1,19745383
2024,8,184302663,8.200,1,17747347
2024,12,184302663,237.096,1,17747348
2024,12,181596352,0.900,1,17330481
2024,12,181596356,36.100,1,17330482
2024,12,190946949,3.400,1,18743436
2024,12,182968211,2.200,1,17542301
2024,10,188292544,2.500,1,18353001
2024,12,180199528,37.400,1,17127071
2024,2,180199528,3.800,1,17127072
2024,5,180199529,76.300,1,17127073
2024,12,180199529,104.000,1,17127074
2024,5,181596468,203.100,1,17330486
2024,2,181596468,2.500,1,17330487
2024,12,192294353,11.500,1,18938339
2024,12,180199536,0.800,1,17127075
2024,1,190946957,40.600,1,18743438
2024,12,182968239,0.400,1,17542304
2024,12,181596547,45.800,1,17330492
2024,16,181596547,9.700,1,17330493
2024,5,181596549,22.653,2,17330494
2024,8,192294357,1.000,9,18938340
2024,2,192294357,1.900,1,18938341
2024,12,198029465,3.700,1,19745384
2024,12,181596578,6.400,1,17330499
2024,5,180199550,937.184,1,17127077
2024,16,180199550,85.049,1,17127078
2024,12,181596591,0.800,1,17330501
2024,12,181596596,3.900,1,17330502
2024,12,185250879,5.600,1,17898025
2024,12,196245961,62.500,1,19485122
2024,12,181596621,14.300,1,17330505
2024,16,181596621,3.000,1,17330506
2024,12,181596622,0.990,1,17330507
2024,12,198029467,0.600,1,19745385
2024,12,189578208,4.000,1,18549311
2024,12,181596650,0.200,1,17330510
2024,12,181594020,3.000,1,17330293
2024,12,181594025,10.800,1,17330295
2024,8,181594025,0.200,1,17330296
2024,5,192294366,1.665,2,18938345
2024,2,192294366,681.588,1,18938346
2024,5,192294366,7.000,9,18938347
2024,8,188292553,41.400,1,18353009
2024,12,188292553,79.400,1,18353010
2024,5,192294376,23.100,1,18938350
2024,12,182968289,6.700,1,17542308
2024,12,181594167,1.200,1,17330307
2024,12,181594199,4.000,1,17330308
2024,12,198771335,5.400,1,19853551
2024,2,188292555,2.800,1,18353012
2024,5,188292555,1.814,2,18353013
2024,12,182968316,15.000,1,17542309
2024,5,182968316,4.600,1,17542310
2024,12,184302716,1.000,1,17747354
2024,5,192976407,680.388,1,19038294
2024,2,192976407,0.500,1,19038295
2024,16,185250902,2.800,1,17898034
2024,12,185250902,6.600,1,17898035
2024,1,190946972,52.200,1,18743446
2024,5,190946972,36.600,1,18743447
2024,8,187547616,2.900,1,18244603
2024,13,187547616,45.500,1,18244604
2024,12,181594298,0.600,1,17330325
2024,12,194975881,2.200,1,19315835
2024,12,182968342,6.400,1,17542319
2024,8,182968342,36.300,1,17542320
2024,5,181594318,57.700,1,17330330
2024,8,181594318,15.500,1,17330331
2024,5,181594318,87.000,9,17330332
2024,12,184302727,261.800,1,17747358
2024,5,184302727,55.200,1,17747359
2024,12,181594341,227.796,1,17330337
2024,5,181594341,71.800,1,17330338
2024,17,181594341,14.000,9,17330339
2024,5,184302736,27.800,1,17747361
2024,12,182968367,38.800,1,17542323
2024,2,189578223,3.700,1,18549315
2024,12,189578227,70.500,1,18549316
2024,8,189578227,14.100,1,18549317
2024,2,194975887,7.400,1,19315837
2024,5,194975887,6.600,1,19315838
2024,5,190946980,242.300,1,18743448
2024,8,181594472,4.900,1,17330351
2024,2,190946982,2.000,1,18743449
2024,13,181594512,50.600,1,17330355
2024,12,182968427,18.700,1,17542331
2024,8,182968427,1.000,1,17542332
2024,12,182968462,7.400,1,17542333
2024,5,182968462,9.100,1,17542334
2024,8,182968462,1.100,1,17542335
2024,7,182968465,1.900,1,17542337
2024,1,182968469,0.600,1,17542338
2024,2,182968471,19.600,1,17542340
2024,8,196245978,4.400,1,19485123
2024,12,196245978,2.800,1,19485124
2024,8,196245978,0.250,5,19485125
2024,12,184302770,19.000,1,17747367
2024,12,182968547,5.800,1,17542345
2024,5,182968547,20.200,1,17542346
2024,1,195171884,4.001,1,19345673
2024,12,195171889,0.800,1,19345674
2024,16,195171889,110.000,9,19345675
2024,5,197365879,128.300,1,19649155
2024,4,195171957,2.835,1,19345676
2024,5,189945764,7.000,1,18605049
2024,12,189945764,8.000,1,18605050
2024,12,195172056,0.001,1,19345678
2024,12,195172099,2.000,1,19345679
2024,7,189945766,11.000,9,18605052
2024,12,180807753,9.072,2,17215269
2024,10,188225468,59.600,1,18343881
2024,12,188225468,16.700,1,18343882
2024,16,188225468,0.600,1,18343883
2024,11,184805529,10.200,1,17825729
2024,12,179894733,20.400,1,17087327
2024,12,181669316,1.900,1,17341864
2024,12,179894762,0.500,1,17087330
2024,12,181669317,0.300,1,17341865
2024,12,181669319,0.800,1,17341866
2024,12,181669325,14.700,1,17341867
2024,12,181669339,20.500,1,17341868
2024,2,181669342,2.300,1,17341870
2024,12,182775835,1.200,1,17513348
2024,8,181669346,22.400,1,17341871
2024,12,181669346,0.600,1,17341872
2024,12,181669357,11.400,1,17341873
2024,10,182775837,1.000,7,17513349
2024,12,181669360,1.000,1,17341874
2024,12,182775855,2.000,1,17513351
2024,12,182775859,14.500,1,17513352
2024,12,186993842,1.500,1,18154127
2024,12,186993843,27.700,1,18154128
2024,12,182775866,0.800,1,17513354
2024,12,182775867,3.800,1,17513355
2024,4,182775867,0.400,1,17513356
2024,12,182775870,9.400,1,17513357
2024,8,182775870,9.500,1,17513358
2024,12,184326746,0.300,1,17750969
2024,12,184326750,4.600,1,17750970
2024,12,184326752,34.500,1,17750971
2024,12,184326756,3.000,1,17750972
2024,12,184326764,1.000,1,17750973
2024,12,184326769,0.300,1,17750974
2024,12,185405214,0.900,1,17923318
2024,12,185405218,0.400,1,17923319
2024,12,185405221,42.200,1,17923320
2024,12,185405224,1.100,1,17923321
2024,12,186993868,2.500,1,18154130
2024,12,187927626,10.000,1,18301430
2024,12,187927627,20.000,1,18301431
2024,12,189453871,0.800,1,18530147
2024,16,189453871,0.300,1,18530148
2024,12,187927646,1.000,1,18301434
2024,12,187927649,19.400,1,18301435
2024,11,187927649,26.000,1,18301436
2024,12,189453877,0.500,1,18530149
2024,12,189453894,2.900,1,18530150
2024,12,190597674,1.000,1,18692983
2024,2,190597684,1.700,1,18692988
2024,12,190597699,3.200,1,18692996
2024,8,190597707,1.000,1,18692998
2024,12,190597724,0.900,1,18692999
2024,11,190597726,11.800,1,18693000
2024,12,192167937,13.400,1,18918987
2024,12,192167969,1.700,1,18918989
2024,12,193248046,0.400,1,19076128
2024,12,193248049,4.500,1,19076129
2024,16,193248054,4.000,4,19076130
2024,16,193248054,12.000,9,19076131
2024,12,193248027,15.900,1,19076127
2024,12,196702766,1.300,1,19549211
2024,12,196702778,2.300,1,19549212
2024,12,196702785,4.200,1,19549213
2024,12,196702801,3.300,1,19549215
2024,12,196702805,2.400,1,19549216
2024,12,182418086,9.000,1,17455693
2024,12,182418087,4.200,1,17455694
2024,12,182418091,2.500,1,17455695
2024,12,182418103,1.100,1,17455697
2024,12,198638075,7.000,1,19836422
2024,12,183578283,20.500,1,17639214
2024,12,198638085,1.000,1,19836423
2024,12,184977533,6.700,1,17850151
2024,12,183578290,2.300,1,17639216
2024,12,198638088,1.000,1,19836424
2024,16,183578315,1.000,1,17639218
2024,12,183578315,1.000,1,17639219
2024,15,183578331,7.000,1,17639223
2024,12,184977543,1.000,1,17850152
2024,12,183578351,40.000,4,17639226
2024,12,183578365,23.200,1,17639227
2024,12,184977551,19.100,1,17850153
2024,12,192977949,1.000,1,19038427
2024,12,198638097,0.900,1,19836426
2024,12,186633274,6.200,1,18101067
2024,12,184977640,21.900,1,17850157
2024,7,184977663,4.000,1,17850159
2024,12,184977663,35.500,1,17850160
2024,12,186633298,20.000,4,18101069
2024,12,196231434,1.000,1,19483020
2024,2,189202645,7.000,1,18490904
2024,8,189202658,10.800,1,18490905
2024,5,195236034,81.000,9,19353708
2024,5,195236034,84.700,1,19353709
2024,16,195236034,1.000,9,19353710
2024,12,192978017,1.000,1,19038429
2024,16,195236048,0.560,3,19353711
2024,12,195236052,1.000,1,19353712
2024,5,195236068,3.000,4,19353713
2024,12,196231437,1.000,1,19483021
2024,12,196231453,36.200,1,19483023
2024,11,196418842,2.000,9,19509833
2024,2,196418842,2.000,1,19509834
2024,12,196418844,0.900,1,19509835
2024,12,195236109,1.000,1,19353715
2024,2,195236124,1.200,1,19353716
2024,12,196418846,1.600,1,19509836
2024,12,196231471,1.700,1,19483027
2024,12,196231507,2.500,1,19483028
2024,12,196418852,1.000,9,19509838
2024,12,196231539,2.800,1,19483030
2024,12,196231553,22.300,1,19483032
2024,12,198638110,1.000,1,19836427
2024,12,196231598,1.500,1,19483034
2024,12,196231604,1.300,1,19483035
2024,12,196231607,1.500,1,19483036
2024,8,196231614,1.100,1,19483037
2024,12,196231619,1.000,1,19483038
2024,12,196231635,18.100,1,19483039
2024,7,196231644,1.000,1,19483040
2024,12,196231645,2.000,1,19483041
2024,12,196418878,2.000,1,19509842
2024,12,196418886,1.600,1,19509843
2024,12,196418917,1.000,1,19509845
2024,12,196418918,21.960,1,19509846
2024,12,196418919,2.700,1,19509847
2024,12,196418941,1.000,9,19509849
2024,8,196418942,24.000,9,19509850
2024,12,196418965,0.520,1,19509853
2024,12,196418970,0.800,1,19509854
2024,12,198638117,47.100,1,19836428
2024,12,198638120,1.000,1,19836429
2024,12,198638128,8.200,1,19836430
2024,16,181370119,3.000,9,17301259
2024,12,181370119,1.000,9,17301260
2024,2,193060864,1.000,11,19049231
2024,12,187684614,1.000,11,18258438
2024,12,185123345,0.500,3,17878668
2024,12,181370492,1.000,11,17301263
2024,12,181370575,1.000,11,17301264
2024,12,181370680,20.000,1,17301265
2024,12,190112182,1.000,11,18622831
2024,12,190112185,1.000,11,18622832
2024,12,183691253,1.000,11,17654090
2024,12,185123370,1.000,11,17878671
2024,1,181371111,4.000,1,17301273
2024,12,181371379,1.000,11,17301276
2024,17,181371416,10.000,9,17301277
2024,12,181371416,1.000,11,17301278
2024,12,181371606,40.000,4,17301291
2024,12,185123399,1.000,11,17878674
2024,12,181371666,1.000,11,17301292
2024,12,188899893,1.000,3,18446575
2024,11,183691306,1.000,1,17654093
2024,12,195962468,1.000,11,19447089
2024,8,195962468,1.000,11,19447090
2024,12,181371858,1.000,9,17301299
2024,4,181371916,1.000,1,17301300
2024,12,183691313,2.000,9,17654094
2024,12,187684647,1.000,1,18258439
2024,12,190112205,1.000,11,18622833
2024,12,183691323,1.000,11,17654096
2024,4,183691323,1.000,11,17654097
2024,15,183691323,1.000,11,17654098
2024,16,197008173,1.000,9,19590953
2024,2,190112210,1.000,11,18622834
2024,12,186281185,1.000,11,18049638
2024,12,182971690,1.000,11,17542655
2024,12,182971838,1.000,9,17542668
2024,17,182971838,1.000,11,17542669
2024,5,190112212,1.000,4,18622835
2024,12,186281201,1.000,1,18049639
2024,12,185123457,1.000,11,17878676
2024,12,182968578,0.700,1,17542347
2024,12,198771343,24.400,1,19853553
2024,8,189578236,86.600,1,18549322
2024,2,189578236,12.100,1,18549323
2024,5,182965994,567.298,1,17542104
2024,2,189578239,79.600,1,18549324
2024,12,182966028,0.900,1,17542105
2024,12,189578240,192.800,1,18549325
2024,8,189578240,17.500,1,18549326
2024,12,198771346,15.100,1,19853554
2024,12,198029484,17.600,1,19745388
2024,12,182966143,47.700,1,17542114
2024,12,190946987,16.400,1,18743450
2024,5,190946987,5.700,1,18743451
2024,12,182966148,2.000,1,17542118
2024,12,184302819,5.800,1,17747373
2024,12,182966183,4.900,1,17542120
2024,8,182966183,0.400,1,17542121
2024,12,182966188,0.520,1,17542122
2024,12,182966207,1.900,1,17542124
2024,8,198029486,42.600,1,19745390
2024,12,196245985,154.000,1,19485126
2024,5,196245985,14.300,1,19485127
2024,12,182966227,14.300,1,17542129
2024,12,198029487,17.900,1,19745391
2024,16,185250965,4.000,1,17898047
2024,8,185250965,4.000,1,17898048
2024,17,185250965,3.300,1,17898049
2024,12,182966289,7.200,1,17542133
2024,12,180199704,37.600,1,17127088
2024,2,180199707,12.200,1,17127089
2024,2,182966317,2.200,1,17542135
2024,12,180199711,1.200,1,17127091
2024,4,180199711,0.800,1,17127092
2024,8,182966358,0.800,1,17542136
2024,12,184302858,3.700,1,17747376
2024,12,194975898,8.600,1,19315840
2024,12,182966446,0.500,1,17542140
2024,8,182966446,2.900,1,17542141
2024,12,182966459,15.500,1,17542142
2024,5,182966475,14.300,1,17542145
2024,12,182966475,10.800,1,17542146
2024,8,182966475,7.300,1,17542147
2024,12,182966485,1.900,1,17542148
2024,12,182966494,14.800,1,17542151
2024,8,182966503,9.600,1,17542152
2024,12,186867410,7.200,1,18135671
2024,8,190947008,30.000,9,18743452
2024,12,190947008,3.500,1,18743453
2024,12,189578254,1.800,1,18549328
2024,12,182966550,1.200,1,17542157
2024,12,182966562,2.000,1,17542159
2024,12,182966564,6.200,1,17542161
2024,12,182966575,3.600,1,17542162
2024,12,190947018,2.060,1,18743455
2024,5,190947018,21.600,1,18743456
2024,12,184302887,1.400,1,17747382
2024,12,182966585,3.900,1,17542167
2024,12,193687489,0.300,1,19146196
2024,12,198771354,0.600,1,19853555
2024,12,180199764,6.000,1,17127094
2024,12,182966692,64.700,1,17542175
2024,12,184302916,19.100,1,17747385
2024,5,182966741,1203.000,9,17542176
2024,5,182966741,5.241,2,17542177
2024,8,193588811,1.700,1,19130181
2024,12,193588811,15.700,1,19130182
2024,16,193588811,15.000,9,19130183
2024,2,184302935,0.600,1,17747386
2024,12,198771356,9.600,1,19853557
2024,16,198771356,3.300,1,19853558
2024,8,182966869,10.500,1,17542185
2024,12,182966869,15.900,1,17542186
2024,5,190947036,230.196,1,18743457
2024,12,189578264,0.600,1,18549332
2024,5,189578264,10.400,1,18549333
2024,12,192294536,44.500,1,18938370
2024,12,184303018,2.500,1,17747395
2024,8,186867479,13.100,1,18135675
2024,12,184303030,12.800,1,17747397
2024,12,182966916,18.800,1,17542191
2024,12,184303042,2.800,1,17747398
2024,12,180199817,0.400,1,17127097
2024,8,184303059,10.200,1,17747400
2024,5,180199826,10.635,2,17127098
2024,5,180199826,722.000,9,17127099
2024,11,180199826,22.000,9,17127100
2024,5,180199827,8.700,1,17127101
2024,11,180199827,8.000,9,17127102
2024,5,180199827,14.000,9,17127103
2024,5,194975909,1.683,2,19315841
2024,5,194975909,378.000,9,19315842
2024,12,193588823,7.000,1,19130186
2024,12,198029502,2.600,1,19745392
2024,5,184303099,680.388,1,17747403
2024,12,184303113,11.400,1,17747404
2024,12,180199838,3.600,1,17127107
2024,12,184303127,6.900,1,17747406
2024,8,186867484,5.700,1,18135676
2024,2,186867484,5.000,1,18135677
2024,5,186867484,1.800,1,18135678
2024,12,186867485,10.300,1,18135679
2024,10,186867485,40.500,1,18135680
2024,12,184303171,16.800,1,17747413
2024,12,186867487,18.000,1,18135682
2024,12,198029503,19.400,1,19745393
2024,5,192294555,268.000,9,18938376
2024,5,192294555,19.414,2,18938377
2024,5,191334297,554.000,9,18803921
2024,5,191334297,4.899,2,18803922
2024,11,191334297,49.000,9,18803923
2024,5,189578274,131.000,9,18549339
2024,5,189578274,1.179,2,18549340
2024,12,192294559,72.800,1,18938380
2024,12,198771360,2.500,1,19853559
2024,12,185251097,7.400,1,17898070
2024,4,198029505,3.800,1,19745394
2024,12,198029505,3.400,1,19745395
2024,5,189578275,4.800,1,18549341
2024,4,189578275,0.800,1,18549342
2024,12,198029506,3.700,1,19745396
2024,12,184303592,3.000,1,17747494
2024,12,190947059,12.500,1,18743462
2024,12,198029508,6.400,1,19745397
2024,12,184303623,0.400,1,17747501
2024,12,182966922,0.800,1,17542195
2024,12,184303764,2.800,1,17747514
2024,12,184303807,20.200,1,17747517
2024,12,194975912,11.300,1,19315843
2024,10,184303847,0.100,1,17747524
2024,12,184303966,12.400,1,17747547
2024,12,184303971,10.400,1,17747549
2024,12,184304037,11.700,1,17747551
2024,12,185251184,3.500,1,17898076
2024,5,188292633,1.098,2,18353026
2024,11,188292633,4.300,1,18353027
2024,5,188292633,311.000,9,18353028
2024,5,186867541,70.400,1,18135693
2024,8,185251191,12.000,1,17898082
2024,12,181594597,44.600,1,17330358
2024,4,181594597,29.800,1,17330359
2024,8,192294591,98.000,1,18938382
2024,16,192294591,98.000,1,18938383
2024,5,192294591,5.800,1,18938384
2024,12,193588881,4.700,1,19130187
2024,8,198029514,6.700,1,19745399
2024,12,193687494,2.000,1,19146198
2024,12,184304473,2.600,1,17747624
2024,12,185690480,1.400,1,17960608
2024,12,190947070,5.800,1,18743463
2024,11,184304535,10.600,1,17747640
2024,12,198771367,2.600,1,19853560
2024,12,185251244,0.600,1,17898089
2024,12,187547666,4.400,1,18244612
2024,12,184304674,38.200,1,17747664
2024,1,184304674,46.900,1,17747665
2024,11,191334305,606.319,1,18803924
2024,5,191334305,505.895,1,18803925
2024,12,184304750,14.000,1,17747679
2024,8,184304854,2.900,1,17747691
2024,12,196462882,7.400,1,19515930
2024,15,196462882,14.300,1,19515931
2024,12,198029522,1.700,1,19745403
2024,8,198029522,1.700,1,19745404
2024,12,185250484,50.800,1,17897945
2024,12,184303386,2.000,1,17747438
2024,12,184303387,6.600,1,17747439
2024,12,190947641,36.300,1,18743464
2024,5,190947641,485.292,1,18743465
